site,year,npp,ppt
SEV_blk,1999,54.08,235.1
SEV_blk,2000,19.54,284
SEV_blk,2001,58.95,214.2
SEV_blk,2002,58.31,228.7
SEV_blk,2003,20.49,137
SEV_blk,2004,95.25,300.7
SEV_blk,2005,98.39,277.3
SEV_blk,2006,147,273.9
SEV_blk,2007,188.34,230.7
SEV_blk,2008,210.25,227.6
SEV_blk,2009,166.8,248.5
SEV_blk,2010,85.9,112.8
SEV_blk,2011,19.1,103.3
SEV_blk,2012,33.7,175.8
SEV_blk,2013,243,115.4
